ID,Date,Time,Type,Name,Elapsed Time,Moving Time,Distance,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade
1175876017,2017-09-09,10:26:56,Ride,Lunch Ride,21221,14132.0,67.05,,827.3292236328125,967.1290283203124,175.10000610351562,407.6000061035156,46.09999847412109,-0.2084889858961105
1194331661,2017-09-21,08:26:17,Ride,Morning Ride,7756,4053.0,18.63,,105.93504333496094,106.53500366210938,169.0,196.0,33.79999923706055,-0.0032200587447732
1202477901,2017-09-26,10:47:20,Ride,Lunch Ride,8786,6882.0,35.30,,277.6388854980469,276.8389892578125,169.60000610351562,244.1000061035156,19.100000381469727,0.0022659550886601
1204167540,2017-09-27,07:52:59,Ride,Morning Ride,21309,16515.0,78.17,,539.028076171875,550.0280151367188,161.60000610351562,282.79998779296875,32.5,-0.0140709225088357
1205802046,2017-09-28,10:04:26,Ride,Jicin > Trosky > Jicin,17982,10012.0,39.08,,758.6171264648438,746.5170288085938,272.70001220703125,457.0,49.20000076293945,0.0309585649520158
1208644821,2017-09-30,07:32:45,Walk,Morning Walk,22572,13679.0,17.00,,590.14990234375,678.6500244140625,259.0,515.0,44.0,-0.5204566121101379
1224940064,2017-10-11,06:38:00,Run,Morning Run,1949,1910.0,4.94,,53.29381561279297,49.19380187988281,167.39999389648438,189.1999969482422,14.600000381469728,0.0829976350069046
1231598812,2017-10-15,09:50:33,Ride,Lunch Ride,16358,9324.0,38.70,,335.67535400390625,348.17498779296875,175.10000610351562,286.0,38.79999923706055,-0.0323003269731998
1243011166,2017-10-23,06:20:22,Run,Morning Run,2411,2372.0,5.84,,46.34560394287109,47.34560012817383,166.0,192.8999938964844,11.5,-0.0170981083065271
1245090481,2017-10-24,17:19:17,Run,Telmo's Halloween Run,2807,2670.0,6.57,,88.51309967041016,88.11309814453125,188.5,232.5,41.0,0.0060805981047451
1260929548,2017-11-04,09:59:32,Run,Morning Walk,18017,18000.0,17.93,,417.78997802734375,411.6900024414063,454.2000122070313,718.9000244140625,45.900001525878906,0.0340096242725849
1268413248,2017-11-09,18:23:02,Run,Evening Run,6964,1381.0,3.51,,191.67892456054688,188.8789978027344,197.3999938964844,241.6000061035156,49.70000076293945,0.0796903446316719
1274780583,2017-11-14,10:36:09,Ride,Lunch Ride,6186,5952.0,28.30,,188.6747131347656,189.2749938964844,168.0,200.0,18.200000762939453,-0.002120096469298
1307179909,2017-12-08,18:25:13,Run,Jana's Christmas Run,2732,2539.0,6.46,,45.238162994384766,44.63819885253906,179.0,197.0,27.799999237060547,0.0092833274975419
1322904853,2017-12-22,10:33:50,Ride,Lunch Ride,6429,5392.0,26.84,,141.58726501464844,142.58700561523438,170.60000610351562,203.0,10.699999809265137,-0.0037252134643495
1341759013,2018-01-05,10:09:31,Ride,Lunch Ride,5177,4788.0,22.48,,118.53057861328124,118.43099975585938,168.0,191.0,25.600000381469727,0.000444772595074
1351495171,2018-01-11,08:31:00,Ride,Morning Ride,10946,2850.0,10.68,,28.21442985534668,27.81439971923828,171.0,187.1000061035156,6.800000190734863,0.0037444417830556
1354786770,2018-01-13,08:24:49,Run,Lodenice > Beroun Hike,18142,16216.0,15.25,,609.48828125,638.4879760742188,220.0,429.7999877929688,45.29999923706055,-0.190130278468132
1374385000,2018-01-25,08:46:05,Ride,Morning Ride,12142,5825.0,29.16,,150.14830017089844,149.947998046875,169.10000610351562,205.8999938964844,45.59999847412109,0.0006858522538095
1382726037,2018-01-30,10:41:46,Ride,Lunch Ride,6510,5941.0,29.30,,141.01748657226562,141.2169952392578,168.0,194.0,25.5,-0.0006823958829045
1384519830,2018-01-31,12:17:28,Run,KB,2041,1837.0,5.57,,20.801904678344727,17.401899337768555,170.60000610351562,191.6000061035156,6.699999809265137,0.0609526559710502
1389462553,2018-02-03,08:52:46,Run,Tabor Hike,21437,15363.0,23.69,,575.4468383789062,560.447021484375,379.2000122070313,510.7000122070313,45.900001525878906,0.0633071660995483
1394074290,2018-02-06,10:07:42,Run,KB,3447,3248.0,8.39,,41.24056625366211,41.54059982299805,170.60000610351562,191.6999969482422,10.800000190734863,-0.0035753869451582
1395756290,2018-02-07,08:28:49,Run,KB,9177,3681.0,9.73,,37.81899642944336,37.11899948120117,171.0,189.8999938964844,14.399999618530272,0.0071893678978085
1403933474,2018-02-12,11:16:24,Run,Lunch Walk,3630,3424.0,5.43,,76.03809356689453,95.63809967041016,194.8999938964844,253.0,25.700000762939453,-0.3607450425624847
1410159462,2018-02-16,12:01:03,Ride,Afternoon Ride,5733,4622.0,21.83,,130.3319091796875,130.1320037841797,170.60000610351562,262.3999938964844,10.5,0.0009160948684439
1411935159,2018-02-17,09:51:23,Run,XC Skiing - Korenov,17184,12263.0,12.17,,305.55865478515625,304.15899658203125,784.0999755859375,934.2999877929688,25.200000762939453,0.0115035083144903
1417141015,2018-02-20,13:29:40,Run,Afternoon Run,4512,4234.0,6.74,,41.7689323425293,41.868900299072266,170.60000610351562,191.8000030517578,17.200000762939453,-0.0014824698446318
1418903578,2018-02-21,14:25:59,Walk,Afternoon Run,3864,3321.0,5.70,,43.97124862670898,49.27119827270508,184.8999938964844,207.8000030517578,40.70000076293945,-0.0928960815072059
1439124813,2018-03-06,13:41:23,Walk,Afternoon Run,5023,4144.0,6.40,,31.957738876342773,32.057701110839844,171.0,189.0,12.399999618530272,-0.0015608903486281
1444019321,2018-03-09,13:56:52,Ride,Afternoon Ride,6197,5504.0,26.09,,107.6071548461914,107.90699768066406,168.0,191.6999969482422,29.100000381469727,-0.0011497203959152
1445797613,2018-03-10,09:55:36,Ride,Ride to the Pecky Race,21607,9147.0,42.92,,163.45455932617188,162.4550018310547,182.8999938964844,201.5,18.799999237060547,0.0023295199498534
1452373927,2018-03-14,08:37:33,Ride,Morning Ride,7117,2080.0,10.49,,25.5929012298584,25.492900848388672,171.0,185.0,9.600000381469728,0.0009530435199849
1462480572,2018-03-20,12:06:08,Ride,Afternoon Ride,10281,5752.0,25.20,,150.8996124267578,150.6999969482422,168.10000610351562,194.0,25.799999237060547,0.0007933737360872
1469224199,2018-03-24,11:32:25,Ride,Lunch with Filip's Group,14779,8897.0,35.75,,191.1709899902344,191.0709991455078,170.8000030517578,205.5,27.399999618530277,0.0002796960179693
1472618750,2018-03-26,07:38:49,Ride,Morning Ride,7677,2095.0,9.94,,34.63849639892578,31.338499069213867,173.89999389648438,190.0,5.900000095367432,0.0331905148923397
1488679650,2018-04-04,08:26:49,Ride,Morning Ride,5246,3979.0,18.99,,117.42401885986328,115.7239990234375,170.60000610351562,242.5,12.800000190734863,0.0089488280937075
1490398537,2018-04-05,07:19:25,Ride,Morning Ride,7934,6377.0,30.12,,228.5147247314453,247.01499938964844,180.6000061035156,288.5,50.0,-0.0614093616604805
1492228540,2018-04-06,07:48:42,Run,Morning Run,5728,5526.0,6.93,,250.38699340820312,262.0870056152344,190.6000061035156,333.0,49.29999923706055,-0.1687727123498916
1494807862,2018-04-07,12:12:36,Ride,Afternoon Ride,15336,9759.0,40.05,,322.6605224609375,322.6610107421875,172.0,249.3999938964844,28.200000762939453,0.0
1498421526,2018-04-09,09:59:18,Run,Lunch Run,6646,5448.0,8.52,,227.71739196777344,116.61699676513672,204.0,384.2999877929688,50.0,1.3034857511520386
1501916288,2018-04-11,06:35:14,Ride,Morning Ride,10911,7896.0,36.51,,252.80364990234372,253.0039978027344,168.0,216.0,27.799999237060547,-0.0005477051017805
1503927838,2018-04-12,09:45:38,Run,Lunch Run,5665,5071.0,6.39,,87.30049896240234,78.80049896240234,181.3999938964844,228.3000030517578,33.79999923706055,0.1330286711454391
1557791032,2018-05-08,12:46:54,Ride,Afternoon Ride,3888,3517.0,18.57,,102.33210754394533,102.23200225830078,172.0,192.0,27.100000381469727,0.0005384797696024
1669236263,2018-06-29,07:43:52,Run,Morning Run,4826,3494.0,6.35,,40.79823684692383,41.19820022583008,170.60000610351562,191.6999969482422,11.5,-0.0062970309518277
1675776198,2018-07-02,08:51:46,Ride,Morning Ride,7926,5741.0,23.90,,141.7422332763672,141.3419952392578,168.0,201.1000061035156,15.5,0.0016732341609895
1677978669,2018-07-03,10:36:43,Ride,Lunch Ride,6039,4333.0,17.66,,74.12122344970703,74.32119750976562,170.60000610351562,196.0,15.199999809265137,-0.001131945173256
1679904424,2018-07-04,07:24:37,Ride,Morning Ride,8168,5609.0,20.47,,134.5626678466797,135.16299438476562,172.0,199.5,28.100000381469727,-0.0029307035729289
1690761039,2018-07-09,07:59:00,Ride,Morning Ride,6771,4406.0,19.23,,94.8464813232422,94.74649810791016,168.10000610351562,191.6999969482422,31.399999618530277,0.0005199802690185
1697157752,2018-07-12,08:05:31,Ride,Morning Ride,4502,4089.0,16.48,,122.6174545288086,122.81700134277344,170.60000610351562,242.5,16.100000381469727,-0.0012134155258536
1709235781,2018-07-17,18:06:43,Ride,Evening Ride,4229,3944.0,22.41,,112.63340759277344,112.53299713134766,170.60000610351562,201.1000061035156,9.399999618530272,0.0004462353244889
1718302466,2018-07-21,17:39:48,Ride,Evening Ride,3684,3675.0,22.17,,116.03943634033205,115.93900299072266,170.60000610351562,201.1000061035156,11.600000381469728,0.0004508789861574
1723039344,2018-07-23,18:16:52,Ride,Evening Ride,5170,4956.0,27.67,,192.33409118652344,192.53399658203125,172.0,233.0,14.800000190734863,-0.0007227417663671
1725234442,2018-07-24,17:48:47,Ride,Evening Ride w Lenka (seat),4613,4308.0,20.50,,109.29218292236328,109.39199829101562,172.0,194.0,30.5,-0.0004876692837569
1733853728,2018-07-28,13:51:38,Ride,Ride w mama and Lenka (seat),14254,5740.0,20.96,,109.22566223144533,109.1259994506836,168.0,192.6999969482422,17.200000762939453,0.0004769285733345
1740767520,2018-07-31,17:52:49,Ride,Evening Ride,4809,4586.0,28.88,,163.8150177001953,164.01499938964844,168.0,202.1999969482422,15.600000381469728,-0.0006924823974259
1752152857,2018-08-05,14:24:23,Ride,Family Ride :),12609,5618.0,21.45,,111.83451080322266,111.43499755859376,168.0,191.8000030517578,25.899999618530277,0.001864532358013
1753315324,2018-08-06,06:20:38,Walk,Morning Walk,6550,2817.0,3.77,,12.65142822265625,17.151399612426758,181.0,190.0,13.600000381469728,-0.1192937791347503
1755361185,2018-08-07,06:14:08,Run,Morning Run (w Marti),3940,2784.0,5.25,,27.56586456298828,23.36590003967285,171.0,190.0,8.5,0.0798661261796951
1757731478,2018-08-08,05:41:12,Walk,Morning Walk,6774,5487.0,7.70,,31.683809280395508,32.08380126953125,171.0,194.1000061035156,12.300000190734863,-0.0051890769973397
1760190277,2018-08-09,08:45:15,Ride,Morning Ride (w Marti),5076,4519.0,21.86,,137.4735107421875,137.87399291992188,170.60000610351562,254.0,16.0,-0.0018292320892214
1765348236,2018-08-11,16:16:55,Ride,Evening Ride w Lenka,4594,3468.0,6.47,,28.270278930664062,27.97030067443848,171.0,186.0,9.800000190734863,0.0046317740343511
1767789886,2018-08-12,16:42:01,Run,Group Run (w Marti),3099,1863.0,4.02,,175.622802734375,175.6230010986328,197.1999969482422,234.0,48.5,0.0
1768019699,2018-08-12,18:39:18,Walk,Evening Walk,2162,1803.0,2.94,,38.70137405395508,66.40139770507812,183.0,232.6999969482422,30.5,-0.939556360244751
1774744223,2018-08-15,17:08:11,Ride,Evening Ride,6226,5710.0,31.81,,212.3507537841797,212.4510040283203,168.0,204.6000061035156,36.09999847412109,-0.0003142845525871
1779911940,2018-08-18,08:31:59,Ride,Morning Ride,3710,3546.0,20.81,,116.11970520019533,116.72000122070312,170.60000610351562,201.1000061035156,26.600000381469727,-0.0028830075170844
1793934813,2018-08-24,09:52:37,Run,Lunch Run,3480,2996.0,5.76,,33.82671356201172,32.826698303222656,171.0,189.0,16.0,0.0173620153218507
1795807294,2018-08-25,08:53:14,Ride,Morning Ride,4450,3412.0,18.96,,124.03700256347656,124.03700256347656,170.60000610351562,233.0,15.5,0.0
1801454021,2018-08-27,17:40:33,Ride,Evening Ride,4336,3857.0,22.57,,137.3676300048828,137.46800231933594,172.0,203.0,26.799999237060547,-0.0004429619875736
1804872416,2018-08-29,08:03:31,Walk,Morning Walk (manduca),5878,5677.0,8.76,,43.77225112915039,40.17229843139648,171.0,194.1000061035156,14.399999618530272,0.0410804152488708
1806910599,2018-08-30,07:10:18,Walk,Morning Walk,800,714.0,1.22,,4.449047565460205,15.049050331115724,175.89999389648438,190.0,7.099999904632568,-0.8639661073684692
1806936743,2018-08-30,07:25:44,Run,Morning Run (w Marti),1216,1159.0,2.80,,5.117307662963867,9.917309761047363,170.60000610351562,176.0,3.400000095367432,-0.1710741966962814
1806975958,2018-08-30,07:49:04,Walk,Morning Walk,1770,1770.0,2.74,,23.27897453308105,9.57900047302246,171.3000030517578,191.0,16.299999237060547,0.4985443949699402
1809356940,2018-08-31,09:04:29,Walk,Lunch Walk,5770,4895.0,7.37,,38.93619537353516,39.23619842529297,171.0,193.0,22.399999618530277,-0.0040692309848964
1816702747,2018-09-03,14:09:59,Walk,Afternoon Walk,5971,2252.0,1.89,,141.5974578857422,141.5970001220703,232.0,356.79998779296875,46.0,0.0
1821292059,2018-09-05,15:07:46,Ride,Crying Baby Family Ride,4022,2254.0,8.62,,38.3256721496582,37.62570190429688,169.0,187.0,8.600000381469727,0.0081155654042959
1830716729,2018-09-09,16:10:00,Swim,Evening Swim,3600,3600.0,"2,200",,0.0,,,,,0.0
1845779022,2018-09-11,18:05:00,Swim,Evening Swim,3300,3300.0,"2,150",,,,,,,0.0
1894570353,2018-10-09,05:10:36,Swim,Evening Swim,3300,3300.0,"2,000",,,,,,,0.0
1908919844,2018-10-16,17:45:02,Swim,Evening Swim,3300,3300.0,"2,000",,,,,,,0.0
1962054554,2018-11-13,10:06:09,Run,Lunch Run - Chariot,4182,3609.0,7.12,,32.96831512451172,32.56829833984375,169.89999389648438,191.6000061035156,9.0,0.0056175040081143
1963181450,2018-11-13,18:15:58,Swim,Night Swim,3300,3300.0,"2,000",,,,,,,0.0
1965787880,2018-11-15,09:57:41,Run,Morning Run - Chatiot,4424,3665.0,6.89,,32.75262451171875,32.75260162353516,169.89999389648438,191.6000061035156,9.899999618530272,0.0
1973427763,2018-11-19,10:07:46,Run,Lunch Run -- Chariot,4578,3772.0,6.91,,32.47755432128906,32.2775993347168,169.89999389648438,191.6000061035156,8.899999618530273,0.0028913852293044
1978449004,2018-11-22,09:40:13,Run,Morning Run -- Chariot,2211,2061.0,4.60,,22.2766227722168,22.07659912109375,170.89999389648438,189.3000030517578,6.300000190734863,0.0043425397016108
1980221245,2018-11-23,09:34:59,Walk,Morning Walk,2176,1607.0,2.48,,9.0600004196167,9.359999656677246,181.8000030517578,191.0,3.299999952316284,-0.0120593318715691
1994241974,2018-12-01,11:44:56,Run,Lunch Run -- Chariot (snowy!),4616,3659.0,6.37,,25.912729263305664,26.812700271606445,169.89999389648438,191.6000061035156,9.699999809265137,-0.0141163188964128
2001164717,2018-12-05,08:38:03,Run,Morning Run - Chariot,4117,2495.0,5.25,,23.722856521606445,23.622900009155277,169.89999389648438,190.3000030517578,16.799999237060547,0.001903130672872
2003181745,2018-12-06,11:53:27,Ride,Lunch Ride - Chariot,4275,3885.0,16.66,,54.86281204223633,54.76279830932617,168.8000030517578,190.3000030517578,12.699999809265137,0.0006001896690577
2004613535,2018-12-07,10:15:39,Run,Lunch Run,4413,4136.0,8.07,,38.29441452026367,35.99440002441406,170.6999969482422,194.3000030517578,10.100000381469728,0.0284709837287664
2014962079,2018-12-13,09:58:45,Run,Morning Run,4515,2999.0,6.39,,28.1667537689209,26.966800689697266,169.89999389648438,191.6000061035156,27.5,0.0187623128294944
2016522288,2018-12-14,11:03:31,Run,Lunch Run,3780,1795.0,4.34,,22.52820587158203,22.428199768066406,171.0,191.3999938964844,10.199999809265137,0.0023031921591609
2029503141,2018-12-22,11:21:47,Ride,Lunch Ride - Sick & windy,5079,3921.0,19.87,,123.60197448730467,123.802001953125,169.5,232.3000030517578,13.0,-0.0010064411908388
2036581480,2018-12-26,14:25:04,Ride,Afternoon Ride,3674,3508.0,19.92,,90.82281494140624,90.8227996826172,168.60000610351562,190.3000030517578,15.0,0.0
2039820166,2018-12-28,10:36:27,Run,Lunch Run -- Chariot,2417,2021.0,4.71,,22.76584243774414,22.56579971313477,171.0,191.5,11.300000190734863,0.0042445724830031
2047967873,2019-01-01,09:43:58,Ride,Morning Ride,4594,4216.0,24.02,,122.35456848144533,122.25499725341795,169.89999389648438,202.6999969482422,14.300000190734863,0.0004163301200605
2056734941,2019-01-05,10:18:06,Run,Lunch Run,3505,2996.0,6.43,,36.58943557739258,36.38940048217773,169.89999389648438,191.6000061035156,13.399999618530272,0.0031098395120352
2070668880,2019-01-11,09:38:37,Ride,Morning Ride,4545,3605.0,14.57,,68.82933807373047,68.82929992675781,169.89999389648438,197.5,12.800000190734863,0.0
2072867028,2019-01-12,10:15:06,Ride,Lunch Ride,5105,4714.0,21.03,,88.52228546142578,88.52230072021484,168.5,190.3000030517578,17.299999237060547,0.0
2086530097,2019-01-18,09:48:57,Ride,Morning Ride,2558,2369.0,11.09,,38.35870742797852,38.25870132446289,169.89999389648438,190.3000030517578,9.199999809265137,0.0009016401018016
2093531135,2019-01-21,10:10:41,Run,Lunch Run,4257,2882.0,5.99,,25.19300651550293,21.69300079345703,169.89999389648438,190.3000030517578,14.600000381469728,0.0584190152585506
2097770204,2019-01-23,09:50:12,Run,Morning Run,2575,2050.0,4.22,,20.22047615051269,19.820499420166016,171.0,188.1000061035156,6.300000190734863,0.0094788977876305
2104115612,2019-01-26,08:07:35,Hike,Morning Hike,14854,13563.0,19.23,,362.9774169921875,377.2770080566406,372.0,608.4000244140625,22.600000381469727,-0.0743594914674758
2108986426,2019-01-28,13:43:43,Walk,Afternoon Walk,3009,2238.0,4.36,,14.100000381469728,13.100000381469728,171.0,185.3000030517578,6.400000095367432,0.0229184329509735
2112870211,2019-01-30,09:26:44,Walk,Morning Walk,3542,3309.0,6.60,,24.877769470214844,24.97780036926269,170.6999969482422,190.3000030517578,7.800000190734863,-0.0015134316636249
2115087458,2019-01-31,10:42:51,Walk,Lunch Walk,5189,5063.0,8.15,,44.18428421020508,47.68429946899414,169.5,192.5,18.700000762939453,-0.042920034378767
2118530227,2019-02-02,08:07:20,Ride,Morning Ride,5091,3795.0,19.45,,117.66193389892578,118.36199951171876,169.5,242.3000030517578,8.100000381469727,-0.0035977878142148
2121529993,2019-02-03,12:46:59,Walk,Afternoon Walk,2896,2140.0,4.46,,16.83571434020996,14.835700035095217,171.0,188.1000061035156,9.800000190734863,0.0448279716074466
2131876517,2019-02-08,08:44:17,Walk,Morning Walk,4288,3705.0,7.72,,34.08004379272461,34.08000183105469,170.6999969482422,189.8999938964844,15.199999809265137,0.0
2138654444,2019-02-11,09:42:01,Walk,Morning Walk,4779,4634.0,9.58,,37.443092346191406,37.14310073852539,169.89999389648438,190.3000030517578,15.899999618530272,0.0031307723838835
2148163360,2019-02-14,09:16:54,Walk,Morning Walk,5253,4123.0,7.99,,32.322105407714844,32.32210159301758,169.89999389648438,190.3000030517578,10.5,0.0
2153278102,2019-02-16,11:43:37,Walk,Lunch Walk,14037,6749.0,9.13,,121.999267578125,192.0989990234375,188.5,330.3999938964844,28.0,-0.767806887626648
2157922444,2019-02-18,13:17:52,Walk,Afternoon Walk,5502,5050.0,9.32,,41.49677658081055,40.6968002319336,169.89999389648438,190.3000030517578,10.699999809265137,0.0085775246843695
2179377271,2019-02-27,13:33:08,Ride,Afternoon Ride,6807,5742.0,32.26,,196.3741912841797,193.7740020751953,169.89999389648438,225.6000061035156,12.100000381469728,0.0080595668405294
2183384953,2019-03-01,09:49:47,Ride,Morning Ride,4829,3445.0,16.20,,38.18544387817383,37.48540115356445,168.5,190.3000030517578,11.0,0.0043205344118177
2190270219,2019-03-04,09:25:41,Ride,Morning Ride,5472,5259.0,27.59,,78.86802673339844,78.86799621582031,164.0,190.3000030517578,17.100000381469727,0.0
2192288224,2019-03-05,09:05:38,Walk,Morning Walk,5203,4765.0,9.78,,37.39182662963867,37.491798400878906,169.89999389648438,190.3000030517578,12.100000381469728,-0.0010225890437141
2196748861,2019-03-07,09:20:55,Walk,Morning Walk,6119,5092.0,8.64,,40.47762680053711,40.37760162353516,169.89999389648438,192.0,14.899999618530272,0.0011565774912014
2201563235,2019-03-09,08:25:16,Hike,Sobotka > Mnichovo Hradiste,22554,17345.0,25.12,,510.3988952636719,583.2990112304688,156.3000030517578,411.8999938964844,42.0,-0.29013192653656
2205873612,2019-03-11,09:08:26,Walk,Morning Walk,5310,3315.0,6.96,,29.74335479736328,29.543399810791016,170.6999969482422,190.6999969482422,7.0,0.0028711294289678
2208059008,2019-03-12,09:52:37,Walk,Morning Walk,4369,3243.0,6.43,,32.62811279296875,32.22809982299805,170.6999969482422,190.6999969482422,8.800000190734863,0.0062143644317984
2210300953,2019-03-13,09:19:55,Ride,Super Windy,4726,4205.0,19.39,,98.25492095947266,98.45490264892578,168.5,191.3000030517578,20.700000762939453,-0.0010313531383872
2214973458,2019-03-15,13:54:54,Walk,Afternoon Walk,3781,3102.0,6.24,,26.7020320892334,26.20199966430664,170.6999969482422,190.6000061035156,7.099999904632568,0.0080051235854625
2233689259,2019-03-23,08:09:40,Ride,Morning Ride,6195,5586.0,33.45,,184.6986083984375,184.69900512695312,169.89999389648438,225.6000061035156,13.5,0.0
2244586565,2019-03-27,13:31:06,Ride,Afternoon Ride,5829,5371.0,27.86,,146.4730987548828,146.3730010986328,168.5,201.1000061035156,20.600000381469727,0.0003589130647014
2246980516,2019-03-28,13:13:16,Ride,Afternoon Ride,4499,4195.0,21.40,,94.51824188232422,93.61820220947266,168.5,193.3000030517578,18.600000381469727,0.0042049591429531
2252509136,2019-03-30,09:11:17,Ride,Morning Ride,28538,19633.0,95.40,,766.0377807617188,994.6380004882812,188.3000030517578,486.8999938964844,26.5,-0.2396206259727478
2261822791,2019-04-03,08:49:23,Ride,Morning Ride,8646,4135.0,19.90,,79.9286117553711,80.02860260009766,168.5,200.1999969482422,23.700000762939453,-0.0005024923593737
2272334490,2019-04-07,13:28:42,Ride,Afternoon Ride,4232,4092.0,20.90,,94.67523193359376,92.07520294189452,167.6999969482422,194.3999938964844,18.600000381469727,0.0124391792342066
